"Country or Area Code";"Year";"Sex Code";"Code of City";"Value";"Value Footnotes"
"276";"2013";"1";"015950";"77492";""
"276";"2013";"1";"015960";"100913";""
"276";"2013";"1";"015970";"79025";""
"276";"2013";"1";"015980";"111930";""
"276";"2013";"1";"015990";"97631";""
"276";"2013";"1";"016000";"144860";""
"276";"2013";"1";"016010";"49894";""
"276";"2013";"1";"016020";"124043";""
"276";"2013";"1";"016030";"79318";""
"276";"2013";"1";"016040";"672755";""
"276";"2013";"1";"016050";"141728";""
"276";"2013";"1";"016060";"73163";""
"276";"2013";"1";"016070";"238568";""
"276";"2013";"1";"016080";"102037";""
"276";"2013";"1";"016090";"57499";""
"276";"2013";"1";"016100";"74987";""
"276";"2013";"1";"016110";"74309";""
"276";"2013";"1";"016120";"70515";""
"276";"2013";"1";"016130";"56703";""
"276";"2013";"1";"016140";"76252";""
"276";"2013";"1";"016150";"55813";""
"276";"2013";"1";"016160";"65997";""
"276";"2013";"1";"016170";"53418";""
"276";"2013";"1";"016180";"53747";""
"276";"2013";"1";"016190";"99638";""
"276";"2013";"1";"016200";"86585";""
"276";"2013";"1";"016240";"74923";""
"276";"2013";"1";"016250";"294347";""
"276";"2013";"1";"016255";"51136";""
"276";"2013";"1";"016260";"57523";""
"276";"2013";"1";"016270";"129970";""
"276";"2013";"1";"016290";"59878";""
"276";"2013";"1";"016300";"165232";""
"276";"2013";"1";"016310";"58592";""
"276";"2013";"2";"015490";"117198";""
"276";"2013";"2";"015500";"140642";""
"276";"2013";"2";"015510";"56857";""
"276";"2013";"2";"015520";"1730532";""
"276";"2013";"2";"015530";"169832";""
"276";"2013";"2";"015540";"187635";""
"276";"2013";"2";"015550";"163515";""
"276";"2013";"2";"015560";"60042";""
"276";"2013";"2";"015570";"125396";""
"276";"2013";"2";"015580";"280376";""
"276";"2013";"2";"015590";"55280";""
"276";"2013";"2";"015600";"124505";""
"276";"2013";"2";"015620";"73629";""
"276";"2013";"2";"015630";"293643";""
"276";"2013";"2";"015640";"266479";""
"276";"2013";"2";"015650";"249288";""
"276";"2013";"2";"015660";"308014";""
"276";"2013";"2";"015670";"105481";""
"276";"2013";"2";"015680";"53755";""
"276";"2013";"2";"015690";"295010";""
"276";"2013";"2";"015700";"349756";""
"276";"2013";"2";"015710";"114988";""
"276";"2013";"2";"015720";"61126";""
"276";"2013";"2";"015730";"130951";""
"276";"2013";"2";"015750";"60466";""
"276";"2013";"2";"015760";"96178";""
"276";"2013";"2";"015770";"121157";""
"276";"2013";"2";"015780";"892503";""
"276";"2013";"2";"015790";"90308";""
"276";"2013";"2";"015800";"266169";""
"276";"2013";"2";"015810";"79017";""
"276";"2013";"2";"015820";"59430";""
"276";"2013";"2";"015830";"79925";""
"276";"2013";"2";"015850";"64008";""
"276";"2013";"2";"015860";"54163";""
"276";"2013";"2";"015880";"147549";""
"276";"2013";"2";"015890";"99983";""
"276";"2013";"2";"015900";"124109";""
"276";"2013";"2";"015910";"57453";""
"276";"2013";"2";"015920";"527782";""
"276";"2013";"2";"015930";"115011";""
"276";"2013";"2";"015940";"269409";""
"276";"2013";"2";"015950";"82434";""
"276";"2013";"2";"015960";"110800";""
"276";"2013";"2";"015970";"81154";""
"276";"2013";"2";"015980";"117994";""
"276";"2013";"2";"015990";"105125";""
"276";"2013";"2";"016000";"149767";""
"276";"2013";"2";"016010";"53610";""
"276";"2013";"2";"016020";"131044";""
"276";"2013";"2";"016030";"87336";""
"276";"2013";"2";"016040";"715553";""
"276";"2013";"2";"016050";"154871";""
"276";"2013";"2";"016060";"78323";""
"276";"2013";"2";"016070";"256553";""
"276";"2013";"2";"016080";"107968";""
"276";"2013";"2";"016090";"59446";""
"276";"2013";"2";"016100";"83671";""
"276";"2013";"2";"016110";"81316";""
"276";"2013";"2";"016120";"73060";""
"276";"2013";"2";"016130";"59722";""
"276";"2013";"2";"016140";"83204";""
"276";"2013";"2";"016150";"59572";""
"276";"2013";"2";"016160";"72299";""
"276";"2013";"2";"016170";"55934";""
"276";"2013";"2";"016180";"56934";""
"276";"2013";"2";"016190";"103249";""
"276";"2013";"2";"016200";"90411";""
"276";"2013";"2";"016240";"80393";""
"276";"2013";"2";"016250";"303592";""
"276";"2013";"2";"016255";"55408";""
"276";"2013";"2";"016260";"60454";""
"276";"2013";"2";"016270";"142666";""
"276";"2013";"2";"016290";"61880";""
"276";"2013";"2";"016300";"177653";""
"276";"2013";"2";"016310";"65985";""
"276";"2012";"0";"015490";"260454";""
"276";"2012";"0";"015500";"266647";""
"276";"2012";"0";"015510";"105836";""
"276";"2012";"0";"015520";"3501872";""
"276";"2012";"0";"015530";"323395";""
"276";"2012";"0";"015540";"373976";""
"276";"2012";"0";"015550";"327913";""
"276";"2012";"0";"015560";"116361";""
"276";"2012";"0";"015570";"250556";""
"276";"2012";"0";"015580";"548319";""
"276";"2012";"0";"015590";"112982";""
"276";"2012";"0";"015600";"243173";""
"276";"2012";"0";"015610";"102129";""
"276";"2012";"0";"015620";"149052";""
"276";"2012";"0";"015630";"580956";""
"276";"2012";"0";"015640";"529781";""
"276";"2012";"0";"015650";"488005";""
"276";"2012";"0";"015660";"592393";""
"276";"2012";"0";"015670";"206384";""
"276";"2012";"0";"015680";"106326";""
"276";"2012";"0";"015690";"573468";""
"276";"2012";"0";"015700";"691518";""
"276";"2012";"0";"015710";"229144";""
"276";"2012";"0";"015720";"116317";""
"276";"2012";"0";"015730";"256652";""
"276";"2012";"0";"015750";"121364";""
"276";"2012";"0";"015760";"187447";""
"276";"2012";"0";"015770";"233705";""
"276";"2012";"0";"015780";"1798836";""
"276";"2012";"0";"015790";"182112";""
"276";"2012";"0";"015800";"525875";""
"276";"2012";"0";"015810";"149633";""
"276";"2012";"0";"015820";"124257";""
"276";"2012";"0";"015830";"164244";""
"276";"2012";"0";"015840";"102584";""
"276";"2012";"0";"015850";"126732";""
"276";"2012";"0";"015860";"105463";""
"276";"2012";"0";"015880";"297488";""
"276";"2012";"0";"015890";"196496";""
"276";"2012";"0";"015900";"242041";""
"276";"2012";"0";"015910";"106677";""
"276";"2012";"0";"015920";"1017155";""
"276";"2012";"0";"015930";"234396";""
"276";"2012";"0";"015940";"531809";""
"276";"2012";"0";"015950";"161195";""
"276";"2012";"0";"015960";"210577";""
"276";"2012";"0";"015970";"165560";""
"276";"2012";"0";"015980";"232364";""
"276";"2012";"0";"015990";"200957";""
"276";"2012";"0";"016000";"314931";""
"276";"2012";"0";"016010";"105102";""
"276";"2012";"0";"016020";"257208";""
"276";"2012";"0";"016030";"167156";""
"276";"2012";"0";"016040";"1378176";""
"276";"2012";"0";"016050";"291754";""
"276";"2012";"0";"016060";"152010";""
"276";"2012";"0";"016070";"510602";""
"276";"2012";"0";"016080";"212568";""
"276";"2012";"0";"016090";"122705";""
"276";"2012";"0";"016100";"162481";""
"276";"2012";"0";"016110";"165021";""
"276";"2012";"0";"016120";"147688";""
"276";"2012";"0";"016130";"120709";""
"276";"2012";"0";"016140";"158902";""
"276";"2012";"0";"016150";"117672";""
"276";"2012";"0";"016160";"136577";""
"276";"2012";"0";"016170";"109596";""
"276";"2012";"0";"016180";"112735";""
"276";"2012";"0";"016190";"204260";""
"276";"2012";"0";"016200";"176135";""
"276";"2012";"0";"016210";"101750";""
"276";"2012";"0";"016230";"103370";""
"276";"2012";"0";"016240";"159699";""
"276";"2012";"0";"016250";"613392";""
"276";"2012";"0";"016255";"105675";""
"276";"2012";"0";"016260";"123672";""
"276";"2012";"0";"016270";"278919";""
"276";"2012";"0";"016290";"122583";""
"276";"2012";"0";"016300";"349470";""
"276";"2012";"0";"016310";"133808";""
"276";"2012";"1";"015490";"134998";""
"276";"2012";"1";"015500";"129743";""
"276";"2012";"1";"015510";"50958";""
"276";"2012";"1";"015520";"1717645";""
"276";"2012";"1";"015530";"154922";""
"276";"2012";"1";"015540";"182585";""
"276";"2012";"1";"015550";"157518";""
"276";"2012";"1";"015560";"56170";""
"276";"2012";"1";"015570";"123934";""
"276";"2012";"1";"015580";"266554";""
"276";"2012";"1";"015590";"56223";""
"276";"2012";"1";"015600";"117404";""
"276";"2012";"1";"015610";"50338";""
"276";"2012";"1";"015620";"75293";""
"276";"2012";"1";"015630";"285444";""
"276";"2012";"1";"015640";"260936";""
"276";"2012";"1";"015650";"239730";""
"276";"2012";"1";"015660";"282408";""
"276";"2012";"1";"015670";"100028";""
"276";"2012";"1";"015680";"52243";""
"276";"2012";"1";"015690";"276029";""
"276";"2012";"1";"015700";"339541";""
"276";"2012";"1";"015710";"109357";""
"276";"2012";"1";"015720";"56583";""
"276";"2012";"1";"015730";"125063";""
"276";"2012";"1";"015750";"58864";""
"276";"2012";"1";"015760";"90456";""
"276";"2012";"1";"015770";"111343";""
"276";"2012";"1";"015780";"880972";""
"276";"2012";"1";"015790";"90817";""
"276";"2012";"1";"015800";"254872";""
"276";"2012";"1";"015810";"70991";""
"276";"2012";"1";"015820";"61698";""
"276";"2012";"1";"015830";"80903";""
"276";"2012";"1";"015840";"48476";""
"276";"2012";"1";"015850";"63519";""
"276";"2012";"1";"015860";"52240";""
"276";"2012";"1";"015880";"149559";""
"276";"2012";"1";"015890";"94760";""
"276";"2012";"1";"015900";"118724";""
"276";"2012";"1";"015910";"51312";""
"276";"2012";"1";"015920";"492416";""
"276";"2012";"1";"015930";"114084";""
"276";"2012";"1";"015940";"258599";""
"276";"2012";"1";"015950";"78161";""
"276";"2012";"1";"015960";"100356";""
"276";"2012";"1";"015970";"82734";""
"276";"2012";"1";"015980";"113076";""
"276";"2012";"1";"015990";"96929";""
"276";"2012";"1";"016000";"156890";""
"276";"2012";"1";"016010";"50675";""
"276";"2012";"1";"016020";"124957";""
"276";"2012";"1";"016030";"80226";""
"276";"2012";"1";"016040";"670940";""
"276";"2012";"1";"016050";"136802";""
"276";"2012";"1";"016060";"73572";""
"276";"2012";"1";"016070";"247939";""
"276";"2012";"1";"016080";"103548";""
"276";"2012";"1";"016090";"61820";""
"276";"2012";"1";"016100";"78432";""
"276";"2012";"1";"016110";"79147";""
"276";"2012";"1";"016120";"72756";""
"276";"2012";"1";"016130";"58646";""
"276";"2012";"1";"016140";"77074";""
"276";"2012";"1";"016150";"56896";""
"276";"2012";"1";"016160";"65760";""
"276";"2012";"1";"016170";"53346";""
"276";"2012";"1";"016180";"55071";""
"276";"2012";"1";"016190";"100478";""
"276";"2012";"1";"016200";"85020";""
"276";"2012";"1";"016210";"49935";""
"276";"2012";"1";"016230";"51036";""
"276";"2012";"1";"016240";"77409";""
"276";"2012";"1";"016250";"305347";""
"276";"2012";"1";"016255";"50255";""
"276";"2012";"1";"016260";"60965";""
"276";"2012";"1";"016270";"134566";""
"276";"2012";"1";"016290";"60370";""
"276";"2012";"1";"016300";"168999";""
"276";"2012";"1";"016310";"62513";""
"276";"2012";"2";"015490";"125456";""
"276";"2012";"2";"015500";"136904";""
"276";"2012";"2";"015510";"54878";""
"276";"2012";"2";"015520";"1784227";""
"276";"2012";"2";"015530";"168473";""
"276";"2012";"2";"015540";"191391";""
"276";"2012";"2";"015550";"170395";""
"276";"2012";"2";"015560";"60191";""
"276";"2012";"2";"015570";"126622";""
"276";"2012";"2";"015580";"281765";""
"276";"2012";"2";"015590";"56759";""
"276";"2012";"2";"015600";"125769";""
"276";"2012";"2";"015610";"51791";""
"276";"2012";"2";"015620";"73759";""
"276";"2012";"2";"015630";"295512";""
"276";"2012";"2";"015640";"268845";""
"276";"2012";"2";"015650";"248275";""
"276";"2012";"2";"015660";"309985";""
"276";"2012";"2";"015670";"106356";""
"276";"2012";"2";"015680";"54083";""
"276";"2012";"2";"015690";"297439";""
"276";"2012";"2";"015700";"351977";""
"276";"2012";"2";"015710";"119787";""
"276";"2012";"2";"015720";"59734";""
"276";"2012";"2";"015730";"131589";""
"276";"2012";"2";"015750";"62500";""
"276";"2012";"2";"015760";"96991";""
"276";"2012";"2";"015770";"122362";""
"276";"2012";"2";"015780";"917864";""
"276";"2012";"2";"015790";"91295";""
"276";"2012";"2";"015800";"271003";""
"276";"2012";"2";"015810";"78642";""
"276";"2012";"2";"015820";"62559";""
"276";"2012";"2";"015830";"83341";""
"276";"2012";"2";"015840";"54108";""
"276";"2012";"2";"015850";"63213";""
"276";"2012";"2";"015860";"53223";""
"276";"2012";"2";"015880";"147929";""
"276";"2012";"2";"015890";"101736";""
"276";"2012";"2";"015900";"123317";""
"276";"2012";"2";"015910";"55365";""
"276";"2012";"2";"015920";"524739";""
"276";"2012";"2";"015930";"120312";""
"276";"2012";"2";"015940";"273210";""
"276";"2012";"2";"015950";"83034";""
"276";"2012";"2";"015960";"110221";""
"276";"2012";"2";"015970";"82826";""
"276";"2012";"2";"015980";"119288";""
"276";"2012";"2";"015990";"104028";""
"276";"2012";"2";"016000";"158041";""
"276";"2012";"2";"016010";"54427";""
"276";"2012";"2";"016020";"132251";""
"276";"2012";"2";"016030";"86930";""
"276";"2012";"2";"016040";"707236";""
"276";"2012";"2";"016050";"154952";""
"276";"2012";"2";"016060";"78438";""
"276";"2012";"2";"016070";"262663";""
"276";"2012";"2";"016080";"109020";""
"276";"2012";"2";"016090";"60885";""
"276";"2012";"2";"016100";"84049";""
"276";"2012";"2";"016110";"85874";""
"276";"2012";"2";"016120";"74932";""
"276";"2012";"2";"016130";"62063";""
"276";"2012";"2";"016140";"81828";""
"276";"2012";"2";"016150";"60776";""
"276";"2012";"2";"016160";"70817";""
"276";"2012";"2";"016170";"56250";""
"276";"2012";"2";"016180";"57664";""
"276";"2012";"2";"016190";"103782";""
"276";"2012";"2";"016200";"91115";""
"276";"2012";"2";"016210";"51815";""
"276";"2012";"2";"016230";"52334";""
"276";"2012";"2";"016240";"82290";""
"276";"2012";"2";"016250";"308045";""
"276";"2012";"2";"016255";"55420";""
"276";"2012";"2";"016260";"62707";""
"276";"2012";"2";"016270";"144353";""
"276";"2012";"2";"016290";"62213";""
"276";"2012";"2";"016300";"180471";""
"276";"2012";"2";"016310";"71295";""
"276";"2011";"0";"015490";"236420";""
"276";"2011";"0";"015490";"258664";""
"276";"2011";"0";"015500";"267767";""
"276";"2011";"0";"015500";"264708";""
"276";"2011";"0";"015510";"108878";""
"276";"2011";"0";"015510";"105723";""
"276";"2011";"0";"015520";"3292365";""
"276";"2011";"0";"015520";"3460725";""
"276";"2011";"0";"015530";"326870";""
"276";"2011";"0";"015530";"323270";""
"276";"2011";"0";"015540";"362286";""
"276";"2011";"0";"015540";"374737";""
"276";"2011";"0";"015550";"305765";""
"276";"2011";"0";"015550";"324899";""
"276";"2011";"0";"015560";"117311";""
"276";"2011";"0";"015560";"116771";""
"276";"2011";"0";"015570";"242537";""
"276";"2011";"0";"015570";"248867";""
"276";"2011";"0";"015580";"650863";""
"276";"2011";"0";"015580";"547340";""
"276";"2011";"0";"015590";"108156";""
"276";"2011";"0";"015590";"113366";""
"276";"2011";"0";"015600";"240253";""
"276";"2011";"0";"015600";"243248";""
"276";"2011";"0";"015610";"102091";""
"276";"2011";"0";"015620";"143499";""
"276";"2011";"0";"015620";"144402";""
"276";"2011";"0";"015630";"571143";""
"276";"2011";"0";"015630";"580444";""
"276";"2011";"0";"015640";"512354";""
"276";"2011";"0";"015640";"523058";""
"276";"2011";"0";"015650";"488468";""
"276";"2011";"0";"015650";"489559";""
"276";"2011";"0";"015660";"586291";""
"276";"2011";"0";"015660";"588735";""
"276";"2011";"0";"015670";"200868";""
"276";"2011";"0";"015670";"204994";""
"276";"2011";"0";"015680";"103720";""
"276";"2011";"0";"015680";"105629";""
"276";"2011";"0";"015690";"566201";""
"276";"2011";"0";"015690";"574635";""
"276";"2011";"0";"015700";"667925";""
"276";"2011";"0";"015700";"679664";""
"276";"2011";"0";"015710";"209629";""
"276";"2011";"0";"015710";"224191";""
"276";"2011";"0";"015720";"115613";""
"276";"2011";"0";"015720";"114628";""
"276";"2011";"0";"015730";"258766";""
"276";"2011";"0";"015730";"257981";""
"276";"2011";"0";"015750";"115843";""
"276";"2011";"0";"015750";"121060";""
"276";"2011";"0";"015760";"187944";""
"276";"2011";"0";"015760";"188529";""
"276";"2011";"0";"015770";"229153";""
"276";"2011";"0";"015770";"232963";""
"276";"2011";"0";"015780";"1706696";""
"276";"2011";"0";"015780";"1786448";""
"276";"2011";"0";"015790";"176037";""
"276";"2011";"0";"015790";"181783";""
"276";"2011";"0";"015800";"506416";""
"276";"2011";"0";"015800";"522686";""
"276";"2011";"0";"015810";"146751";""
"276";"2011";"0";"015810";"147312";""
"276";"2011";"0";"015820";"116059";""
"276";"2011";"0";"015820";"122879";""
"276";"2011";"0";"015830";"155160";""
"276";"2011";"0";"015830";"164762";""
"276";"2011";"0";"015840";"102794";""
"276";"2011";"0";"015850";"124927";""
"276";"2011";"0";"015850";"125088";""
"276";"2011";"0";"015860";"105739";""
"276";"2011";"0";"015860";"105129";""
"276";"2011";"0";"015880";"289173";""
"276";"2011";"0";"015880";"294761";""
"276";"2011";"0";"015890";"190765";""
"276";"2011";"0";"015890";"195530";""
"276";"2011";"0";"015900";"235782";""
"276";"2011";"0";"015900";"239526";""
"276";"2011";"0";"015910";"107825";""
"276";"2011";"0";"015910";"106417";""
"276";"2011";"0";"015920";"1005775";""
"276";"2011";"0";"015920";"1007119";""
"276";"2011";"0";"015930";"222247";""
"276";"2011";"0";"015930";"235076";""
"276";"2011";"0";"015940";"502979";""
"276";"2011";"0";"015940";"522883";""
"276";"2011";"0";"015950";"158984";""
"276";"2011";"0";"015950";"160772";""
"276";"2011";"0";"015960";"210305";""
"276";"2011";"0";"015960";"210232";""
"276";"2011";"0";"015970";"157584";""
"276";"2011";"0";"015970";"164351";""
"276";"2011";"0";"015980";"228144";""
"276";"2011";"0";"015980";"231525";""
"276";"2011";"0";"015990";"200344";""
"276";"2011";"0";"015990";"199237";""
"276";"2011";"0";"016000";"290117";""
"276";"2011";"0";"016000";"313174";""
"276";"2011";"0";"016010";"104009";""
"276";"2011";"0";"016010";"105506";""
"276";"2011";"0";"016020";"255188";""
"276";"2011";"0";"016020";"257993";""
"276";"2011";"0";"016030";"166865";""
"276";"2011";"0";"016030";"167344";""
"276";"2011";"0";"016040";"1348335";""
"276";"2011";"0";"016040";"1353186";""
"276";"2011";"0";"016050";"289576";""
"276";"2011";"0";"016050";"279803";""
"276";"2011";"0";"016060";"150568";""
"276";"2011";"0";"016060";"151388";""
"276";"2011";"0";"016070";"486314";""
"276";"2011";"0";"016070";"505664";""
"276";"2011";"0";"016080";"210215";""
"276";"2011";"0";"016080";"212945";""
"276";"2011";"0";"016090";"113443";""
"276";"2011";"0";"016090";"120435";""
"276";"2011";"0";"016100";"157267";""
"276";"2011";"0";"016100";"162173";""
"276";"2011";"0";"016110";"153699";""
"276";"2011";"0";"016110";"164119";""
"276";"2011";"0";"016120";"142365";""
"276";"2011";"0";"016120";"146283";""
"276";"2011";"0";"016130";"114411";""
"276";"2011";"0";"016130";"119781";""
"276";"2011";"0";"016140";"156021";""
"276";"2011";"0";"016140";"156906";""
"276";"2011";"0";"016150";"115958";""
"276";"2011";"0";"016150";"118365";""
"276";"2011";"0";"016160";"135403";""
"276";"2011";"0";"016160";"135520";""
"276";"2011";"0";"016170";"110708";""
"276";"2011";"0";"016170";"110563";""
"276";"2011";"0";"016180";"109799";""
"276";"2011";"0";"016180";"112484";""
"276";"2011";"0";"016190";"200266";""
"276";"2011";"0";"016190";"202735";""
"276";"2011";"0";"016200";"175853";""
"276";"2011";"0";"016200";"175741";""
"276";"2011";"0";"016210";"102394";""
"276";"2011";"0";"016230";"103424";""
"276";"2011";"0";"016240";"155265";""
"276";"2011";"0";"016240";"159927";""
"276";"2011";"0";"016250";"585890";""
"276";"2011";"0";"016250";"606588";""
"276";"2011";"0";"016255";"105671";""
"276";"2011";"0";"016255";"105260";""
"276";"2011";"0";"016260";"116761";""
"276";"2011";"0";"016260";"122801";""
"276";"2011";"0";"016270";"269121";""
"276";"2011";"0";"016270";"275976";""
"276";"2011";"0";"016290";"119984";""
"276";"2011";"0";"016290";"121451";""
"276";"2011";"0";"016300";"342661";""
"276";"2011";"0";"016300";"349721";""
"276";"2011";"0";"016310";"124297";""
"276";"2011";"0";"016310";"133799";""
"276";"2011";"1";"015490";"119946";""
"276";"2011";"1";"015490";"133523";""
"276";"2011";"1";"015500";"128788";""
"276";"2011";"1";"015500";"128345";""
"276";"2011";"1";"015510";"51995";""
"276";"2011";"1";"015510";"50880";""
"276";"2011";"1";"015520";"1599653";""
"276";"2011";"1";"015520";"1695438";""
"276";"2011";"1";"015530";"157311";""
"276";"2011";"1";"015530";"154758";""
"276";"2011";"1";"015540";"173937";""
"276";"2011";"1";"015540";"182830";""
"276";"2011";"1";"015550";"144456";""
"276";"2011";"1";"015550";"155828";""
"276";"2011";"1";"015560";"56582";""
"276";"2011";"1";"015560";"56356";""
"276";"2011";"1";"015570";"118128";""
"276";"2011";"1";"015570";"122654";""
"276";"2011";"1";"015580";"316102";""
"276";"2011";"1";"015580";"265645";""
"276";"2011";"1";"015590";"52720";""
"276";"2011";"1";"015590";"56295";""
"276";"2011";"1";"015600";"115825";""
"276";"2011";"1";"015600";"117169";""
"276";"2011";"1";"015610";"50255";""
"276";"2011";"1";"015620";"71313";""
"276";"2011";"1";"015620";"72180";""
"276";"2011";"1";"015630";"277274";""
"276";"2011";"1";"015630";"284695";""
"276";"2011";"1";"015640";"250250";""
"276";"2011";"1";"015640";"256539";""
"276";"2011";"1";"015650";"237830";""
"276";"2011";"1";"015650";"240221";""
"276";"2011";"1";"015660";"281487";""
"276";"2011";"1";"015660";"280702";""
"276";"2011";"1";"015670";"96506";""
"276";"2011";"1";"015670";"99305";""
"276";"2011";"1";"015680";"50713";""
"276";"2011";"1";"015680";"51762";""
"276";"2011";"1";"015690";"270733";""
"276";"2011";"1";"015690";"276429";""
"276";"2011";"1";"015700";"326928";""
"276";"2011";"1";"015700";"333129";""
"276";"2011";"1";"015710";"98705";""
"276";"2011";"1";"015710";"107097";""
"276";"2011";"1";"015720";"55680";""
"276";"2011";"1";"015720";"55650";""
"276";"2011";"1";"015730";"126634";""
"276";"2011";"1";"015730";"125451";""
"276";"2011";"1";"015750";"55728";""
"276";"2011";"1";"015750";"58736";""
"276";"2011";"1";"015760";"90563";""
"276";"2011";"1";"015760";"90871";""
"276";"2011";"1";"015770";"108653";""
"276";"2011";"1";"015770";"110580";""
"276";"2011";"1";"015780";"825451";""
"276";"2011";"1";"015780";"873712";""
"276";"2011";"1";"015790";"85535";""
"276";"2011";"1";"015790";"90438";""
"276";"2011";"1";"015800";"243173";""
"276";"2011";"1";"015800";"252671";""
"276";"2011";"1";"015810";"69265";""
"276";"2011";"1";"015810";"69680";""
"276";"2011";"1";"015820";"56901";""
"276";"2011";"1";"015820";"60722";""
"276";"2011";"1";"015830";"74610";""
"276";"2011";"1";"015830";"80993";""
"276";"2011";"1";"015840";"48559";""
"276";"2011";"1";"015850";"61978";""
"276";"2011";"1";"015850";"62368";""
"276";"2011";"1";"015860";"52091";""
"276";"2011";"1";"015860";"51964";""
"276";"2011";"1";"015880";"143407";""
"276";"2011";"1";"015880";"147392";""
"276";"2011";"1";"015890";"91488";""
"276";"2011";"1";"015890";"93909";""
"276";"2011";"1";"015900";"113505";""
"276";"2011";"1";"015900";"117297";""
"276";"2011";"1";"015910";"51652";""
"276";"2011";"1";"015910";"51148";""
"276";"2011";"1";"015920";"487688";""
"276";"2011";"1";"015920";"487419";""
"276";"2011";"1";"015930";"106753";""
"276";"2011";"1";"015930";"114304";""
"276";"2011";"1";"015940";"241255";""
"276";"2011";"1";"015940";"253533";""
"276";"2011";"1";"015950";"76722";""
"276";"2011";"1";"015950";"77817";""
"276";"2011";"1";"015960";"99832";""
"276";"2011";"1";"015960";"100054";""
"276";"2011";"1";"015970";"77275";""
"276";"2011";"1";"015970";"81983";""
"276";"2011";"1";"015980";"110616";""
"276";"2011";"1";"015980";"112537";""
"276";"2011";"1";"015990";"96250";""
"276";"2011";"1";"015990";"95860";""
"276";"2011";"1";"016000";"141736";""
"276";"2011";"1";"016000";"155702";""
"276";"2011";"1";"016010";"50114";""
"276";"2011";"1";"016010";"50866";""
"276";"2011";"1";"016020";"123761";""
"276";"2011";"1";"016020";"125216";""
"276";"2011";"1";"016030";"79165";""
"276";"2011";"1";"016030";"80252";""
"276";"2011";"1";"016040";"651241";""
"276";"2011";"1";"016040";"655997";""
"276";"2011";"1";"016050";"137991";""
"276";"2011";"1";"016050";"131317";""
"276";"2011";"1";"016060";"72574";""
"276";"2011";"1";"016060";"73271";""
"276";"2011";"1";"016070";"233141";""
"276";"2011";"1";"016070";"244731";""
"276";"2011";"1";"016080";"102088";""
"276";"2011";"1";"016080";"103572";""
"276";"2011";"1";"016090";"55529";""
"276";"2011";"1";"016090";"60473";""
"276";"2011";"1";"016100";"74602";""
"276";"2011";"1";"016100";"78325";""
"276";"2011";"1";"016110";"73134";""
"276";"2011";"1";"016110";"78654";""
"276";"2011";"1";"016120";"69757";""
"276";"2011";"1";"016120";"71934";""
"276";"2011";"1";"016130";"55090";""
"276";"2011";"1";"016130";"58028";""
"276";"2011";"1";"016140";"74700";""
"276";"2011";"1";"016140";"76041";""
"276";"2011";"1";"016150";"56038";""
"276";"2011";"1";"016150";"57254";""
"276";"2011";"1";"016160";"64341";""
"276";"2011";"1";"016160";"65122";""
"276";"2011";"1";"016170";"53810";""
"276";"2011";"1";"016170";"53749";""
"276";"2011";"1";"016180";"53129";""
"276";"2011";"1";"016180";"54819";""
"276";"2011";"1";"016190";"98115";""
"276";"2011";"1";"016190";"99673";""
"276";"2011";"1";"016200";"85465";""
"276";"2011";"1";"016200";"84575";""
"276";"2011";"1";"016210";"50140";""
"276";"2011";"1";"016230";"50938";""
"276";"2011";"1";"016240";"74331";""
"276";"2011";"1";"016240";"77412";""
"276";"2011";"1";"016250";"287085";""
"276";"2011";"1";"016250";"301128";""
"276";"2011";"1";"016255";"50379";""
"276";"2011";"1";"016255";"49902";""
"276";"2011";"1";"016260";"56948";""
"276";"2011";"1";"016260";"60480";""
"276";"2011";"1";"016270";"127873";""
"276";"2011";"1";"016270";"132695";""
"276";"2011";"1";"016290";"58747";""
"276";"2011";"1";"016290";"59660";""
"276";"2011";"1";"016300";"164777";""
"276";"2011";"1";"016300";"168865";""
"276";"2011";"1";"016310";"58135";""
"276";"2011";"1";"016310";"62401";""
"276";"2011";"2";"015490";"116474";""
"276";"2011";"2";"015490";"125141";""
"276";"2011";"2";"015500";"138979";""
"276";"2011";"2";"015500";"136363";""
"276";"2011";"2";"015510";"56883";""
"276";"2011";"2";"015510";"54843";""
"276";"2011";"2";"015520";"1692712";""
"276";"2011";"2";"015520";"1765287";""
"276";"2011";"2";"015530";"169559";""
"276";"2011";"2";"015530";"168512";""
"276";"2011";"2";"015540";"188349";""
"276";"2011";"2";"015540";"191907";""
"276";"2011";"2";"015550";"161309";""
"276";"2011";"2";"015550";"169071";""
"276";"2011";"2";"015560";"60729";""
"276";"2011";"2";"015560";"60415";""
"276";"2011";"2";"015570";"124409";""
"276";"2011";"2";"015570";"126213";""
"276";"2011";"2";"015580";"334761";""
"276";"2011";"2";"015580";"281695";""
"276";"2011";"2";"015590";"55436";""
"276";"2011";"2";"015590";"57071";""
"276";"2011";"2";"015600";"124428";""
"276";"2011";"2";"015600";"126079";""
"276";"2011";"2";"015610";"51836";""
"276";"2011";"2";"015620";"72186";""
"276";"2011";"2";"015620";"72222";""
"276";"2011";"2";"015630";"293869";""
"276";"2011";"2";"015630";"295749";""
"276";"2011";"2";"015640";"262104";""
"276";"2011";"2";"015640";"266519";""
"276";"2011";"2";"015650";"250638";""
"276";"2011";"2";"015650";"249338";""
"276";"2011";"2";"015660";"304804";""
"276";"2011";"2";"015660";"308033";""
